periode_data,periode_pemantauan,bulan_sampling,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Fisika,TDS,1000.0,441.9
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Fisika,TSS,50.0,75.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,pH,6.9,7.165
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,BOD,3.0,51.23
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,COD,25.0,339.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,DO,4.0,1.35
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Nitrat,10.0,1.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Nitrit,0.06,0.05
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Total P,0.2,1.97
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,F,1.5,0.31
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,H2S,0.002,0.112
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Klorin Bebas n In Situ,0.03,0.01
2024,Periode 3,8,STR 2,Sunter,Jl. Raya Hankam Lubang Buaya,-6.284368,106.908756,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Cd,0.01,0.004
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Zn,0.05,0.009
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Cu,0.02,0.009
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Pb,0.03,0.02
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Cr6,0.05,0.104
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Minyak dan Lemak,1.0,1.02
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,MBAS,0.2,0.17
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Fenol,0.005,0.039
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Biologi,Total Coliform,5000.0,30000000.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Biologi,Fecal Coliform,1000.0,24000000.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Fisika,Warna,50.0,231.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Sulfat,300.0,44.0
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Klorida,300.0,92.68
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Amoniak,0.2,25.45
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Total N,15.0,26.4
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Ni,0.05,0.02
2024,Periode 4,10,BRN 5,Buaran,Jl. Swadaya,-6.186278,106.922556,Kimia,Sianida,0.02,0.024
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Fisika,TDS,1000.0,402.5
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Fisika,TSS,50.0,103.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,pH,6.9,7.205
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,BOD,3.0,48.24
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,COD,25.0,339.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,DO,4.0,0.45
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Nitrat,10.0,0.53
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Nitrit,0.06,0.04
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Klorin Bebas n In Situ,0.03,0.02
2024,Periode 4,10,CKG 5,Cakung,Jl. Gading Griya Lestari,-6.141239,106.916282,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Cd,0.01,0.004
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Zn,0.05,0.06
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Cu,0.02,0.009
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Pb,0.03,0.009
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Cr6,0.05,0.076
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,MBAS,0.2,0.34
2024,Periode 4,10,CLW2 4,Ciliwung,Jembatan Pantai Indah Kapuk,-6.116667,106.773469,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Biologi,Fecal Coliform,1000.0,1600000.0
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Fisika,Warna,50.0,24.0
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Sulfat,300.0,5.3
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Klorida,300.0,24.99
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Amoniak,0.2,0.3
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Total N,15.0,7.74
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Ni,0.05,0.02
2024,Periode 3,8,MPG 3,Mampang,Jl. RM Harsono Pasar Minggu,-6.285606,106.83517,Kimia,Sianida,0.02,0.032
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Fisika,TDS,1000.0,200.7
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Fisika,TSS,50.0,24.0
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,pH,6.9,7.32
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,BOD,3.0,12.76
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,COD,25.0,73.0
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,DO,4.0,1.45
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Nitrat,10.0,0.8
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Nitrit,0.06,0.01
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Total P,0.2,0.5
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,F,1.5,0.37
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,H2S,0.002,0.043
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Klorin Bebas n In Situ,0.03,0.01
2024,Periode 4,10,CLW3 1,Ciliwung,Jembatan Jalan Tambak,-6.201389,106.850944,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Cd,0.01,0.004
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Zn,0.05,0.009
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Cu,0.02,0.009
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Pb,0.03,0.009
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Cr6,0.05,0.004
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,MBAS,0.2,0.39
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Cr6,0.05,0.007
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,MBAS,0.2,0.17
2024,Periode 3,8,SKR 3,Sekertaris,Jl. Daan Mogot II Samping Mall Ciputra,-6.167333,106.785444,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Biologi,Total Coliform,5000.0,161000.0
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Biologi,Fecal Coliform,1000.0,13000.0
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Fisika,Warna,50.0,32.0
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Sulfat,300.0,8.51
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Klorida,300.0,17.07
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Amoniak,0.2,0.8
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Total N,15.0,5.35
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Ni,0.05,0.02
2024,Periode 3,8,KRT 1,Krukut,Jl. Raya Pondok LABU,-6.31101,106.807974,Kimia,Sianida,0.02,0.016
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Fisika,TDS,1000.0,146.5
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Fisika,TSS,50.0,10.0
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,pH,6.9,7.31
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,BOD,3.0,8.21
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,COD,25.0,35.3
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,DO,4.0,2.15
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Nitrat,10.0,1.9
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Nitrit,0.06,0.19
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Total P,0.2,0.19
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,F,1.5,0.27
2024,Periode 4,10,CKG 6,Cakung,Jl. Akses Marunda dekat Aslinda Cargo Center,-6.110849,106.935885,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Klorin Bebas,0.03,0.035
2024,Periode 4,10,CKG 7,Cakung,Jembatan Cilincing Jl. Jayapura,-6.100666,106.940614,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Cd,0.01,0.004
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Zn,0.05,0.009
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Cu,0.02,0.01
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Pb,0.03,0.009
2024,Periode 4,10,CLW1 6,Ciliwung,Sebelum Pintu Air Manggarai,-6.212654,106.857741,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,MBAS,0.2,0.21
2024,Periode 3,8,KLT 9,Kalibaru Timur,Utan Panjang,-6.160778,106.854806,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Biologi,Total Coliform,5000.0,161000.0
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Biologi,Fecal Coliform,1000.0,160000.0
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Fisika,Warna,50.0,32.0
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Sulfat,300.0,8.15
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Klorida,300.0,19.6
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Amoniak,0.2,1.88
2024,Periode 3,8,KRT 2,Krukut,Jl. CIlandak Permai Raya,-6.297483,106.805385,Kimia,Total N,15.0,7.54
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,COD,25.0,94.0
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,DO,4.0,1.35
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Nitrat,10.0,1.0
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Nitrit,0.06,0.65
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Total P,0.2,1.61
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,F,1.5,0.11
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,H2S,0.002,0.038
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Klorin Bebas,0.03,0.03
2024,Periode 4,10,CKR 1,Cengkareng,Sungai REL KA Kembangan,-6.162556,106.748139,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Cd,0.01,0.004
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Zn,0.05,0.009
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Cu,0.02,0.009
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Pb,0.03,0.009
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Cr6,0.05,0.007
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Minyak dan Lemak,1.0,0.53
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,MBAS,0.2,0.16
2024,Periode 3,8,KML 1,Kamal,Jl. Raya Benda,-6.136194,106.702389,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Biologi,Total Coliform,5000.0,2800000.0
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Biologi,Fecal Coliform,1000.0,1400000.0
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Fisika,Warna,50.0,22.0
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Sulfat,300.0,9.58
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Klorida,300.0,30.57
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Amoniak,0.2,1.45
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Total N,15.0,8.9
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Ni,0.05,0.02
2024,Periode 4,10,ANK 1,Angke,Jl. Duri Kosambi Ciledug,-6.175882,106.728695,Kimia,Sianida,0.02,0.016
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Fisika,TDS,1000.0,200.1
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Fisika,TSS,50.0,12.0
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,pH,6.9,6.965
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,BOD,3.0,8.03
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,COD,25.0,50.0
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,DO,4.0,1.5
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,Nitrat,10.0,0.8
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,Nitrit,0.06,0.63
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,Total P,0.2,1.54
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,F,1.5,0.06
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,H2S,0.002,0.02
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,Klorin Bebas,0.03,0.04
2024,Periode 4,10,CKR 2,Cengkareng,Kapuk Cengkareng Muara Drain,-6.112694,106.751611,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,ANK 2,Angke,Jl. Daan Mogot Pesing,-6.158863,106.763746,Kimia,Cd,0.01,0.004
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Total P,0.2,2.25
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,F,1.5,0.11
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,H2S,0.002,0.098
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Klorin Bebas n In Situ,0.03,0.0
2024,Periode 3,8,MKV 3,Mookervart,Jembatan Semanan,-6.156923,106.70503,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Cd,0.01,0.004
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Zn,0.05,0.009
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Cu,0.02,0.01
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Pb,0.03,0.009
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Cr6,0.05,0.095
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Minyak dan Lemak,1.0,0.74
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,MBAS,0.2,0.66
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Fenol,0.005,0.034
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Biologi,Total Coliform,5000.0,9000000.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Biologi,Fecal Coliform,1000.0,5000000.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Fisika,Warna,50.0,50.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Sulfat,300.0,29.0
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Klorida,300.0,67.69
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Amoniak,0.2,34.1
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Total N,15.0,28.83
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Ni,0.05,0.02
2024,Periode 4,10,CDG 1,Cideng,Jl. Patra Kuningan Tegal Parang,-6.24049,106.834734,Kimia,Sianida,0.02,0.024
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Fisika,TDS,1000.0,279.2
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Fisika,TSS,50.0,32.0
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,pH,6.9,7.16
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,BOD,3.0,13.2
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,COD,25.0,79.0
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,DO,4.0,0.3
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Nitrat,10.0,0.6
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Nitrit,0.06,0.02
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Total P,0.2,2.09
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,F,1.5,0.11
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,H2S,0.002,0.055
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Klorin Bebas n In Situ,0.03,0.0
2024,Periode 3,8,MKV 4,Mookervart,Sumur Bor Jembatan Pelangi,-6.153444,106.719528,Kimia,Hg,0.002,0.0001
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Cd,0.01,0.004
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Zn,0.05,0.009
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Cu,0.02,0.01
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Pb,0.03,0.009
2024,Periode 4,10,CDG 2,Cideng,Jl. Patra Kuningan,-6.235607,106.836307,Kimia,Cr6,0.05,0.057
2024,Periode 3,8,KML 2,Kamal,Jl. Prepadan Kamal,-6.1183192,106.7111079,Kimia,Hg,0.002,0.0001
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Biologi,Total Coliform,5000.0,1600000.0
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Biologi,Fecal Coliform,1000.0,1600000.0
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Fisika,Warna,50.0,19.0
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Sulfat,300.0,7.73
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Klorida,300.0,31.59
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Amoniak,0.2,0.29
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Total N,15.0,9.86
2024,Periode 3,8,MPG 4,Mampang,Jl. Kemang Timur V,-6.261816857,106.8258936,Kimia,Ni,0.05,0.02
