periode_data,tanggal,stasiun,pm10,pm2.5,so2,co,o3,no2,max,critical,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa),ndvi,kategori
201604,2016-04-19,DKI4,52.0,,14.0,8.0,,10.0,52,PM10,30.7,23.6,10.5,12.0,11.1,104,19.0,26.6,89,90,1006.0,23.8,104,99,73,100,68,14.3,6.8,7.6,3.3,1008.2,1003.5,,SEDANG
201604,2016-04-19,DKI5,54.0,,8.0,46.0,80.0,15.0,80,O3,30.3,24.3,12.0,12.0,10.2,100,19.11,26.7,88,91,1008.5,24.1,100,97,74,100,66,14.3,6.9,9.4,3.4,1010.7,1005.9,,SEDANG
201604,2016-04-20,DKI1,37.0,,27.0,26.0,15.0,3.0,37,PM10,30.3,24.5,12.7,12.0,9.7,82,19.15,26.7,87,97,1010.2,23.0,82,96,72,100,86,11.4,3.7,6.1,0.0,1011.9,1007.6,,BAIK
201604,2016-04-20,DKI2,49.0,,14.0,19.0,66.0,12.0,66,O3,30.2,24.5,12.3,12.0,10.5,110,19.79,26.7,86,94,1010.0,23.4,110,96,72,100,66,11.8,4.2,5.4,0.8,1011.8,1007.6,,SEDANG
201604,2016-04-20,DKI3,39.0,,22.0,17.0,99.0,4.0,99,O3,30.6,23.5,12.7,12.0,9.7,82,19.15,26.3,89,97,1002.6,23.0,82,98,71,100,86,11.4,3.7,6.1,0.0,1004.4,1000.2,,SEDANG
201604,2016-04-20,DKI4,51.0,,14.0,15.0,,10.0,51,PM10,30.6,23.9,12.3,12.0,10.5,110,19.79,26.6,88,94,1006.8,23.4,110,97,71,100,66,11.8,4.2,5.4,0.8,1008.5,1004.4,,SEDANG
201604,2016-04-20,DKI5,55.0,,9.0,38.0,61.0,15.0,61,O3,30.2,24.5,12.7,12.0,9.7,82,19.15,26.7,87,97,1009.2,23.0,82,96,72,100,86,11.4,3.7,6.1,0.0,1011.0,1006.7,,SEDANG
201604,2016-04-21,DKI1,50.0,,27.0,39.0,32.0,4.0,50,PM10,28.4,24.3,69.7,19.0,9.6,71,9.24,26.0,89,98,1010.1,17.3,71,96,77,100,88,11.8,3.7,5.0,0.5,1011.9,1007.5,,BAIK
201604,2016-04-21,DKI2,45.0,,13.0,30.0,91.0,20.0,91,O3,28.4,24.3,58.0,17.0,9.2,68,9.7,26.1,88,96,1009.9,18.4,68,96,77,100,85,12.8,4.1,6.1,1.0,1011.6,1007.2,,SEDANG
201604,2016-04-21,DKI3,38.0,,22.0,20.0,97.0,4.0,97,O3,28.1,24.1,69.7,19.0,9.6,71,9.24,25.7,91,98,1002.5,17.3,71,99,79,100,88,11.8,3.7,5.0,0.5,1004.3,1000.0,,SEDANG
201604,2016-04-21,DKI4,39.0,,13.0,15.0,,13.0,39,PM10,28.4,24.3,58.0,17.0,9.2,68,9.7,26.0,90,96,1006.6,18.4,68,99,77,100,85,12.8,4.1,6.1,1.0,1008.3,1004.0,,BAIK
201604,2016-04-21,DKI5,51.0,,7.0,51.0,135.0,18.0,135,O3,28.4,24.3,69.7,19.0,9.6,71,9.24,25.9,89,98,1009.2,17.3,71,96,77,100,88,11.8,3.7,5.0,0.5,1011.0,1006.6,,TIDAK SEHAT
201604,2016-04-22,DKI1,45.0,,28.0,30.0,15.0,2.0,45,PM10,29.7,24.5,10.4,19.0,12.6,91,14.97,26.3,88,90,1009.7,29.2,91,96,75,100,50,15.9,6.4,6.8,0.5,1011.4,1007.3,0.1008,BAIK
201604,2016-04-22,DKI2,53.0,,12.0,28.0,50.0,17.0,53,PM10,29.6,24.5,10.2,19.0,13.2,99,14.23,26.3,88,91,1009.5,29.5,99,95,76,100,63,16.1,7.1,6.8,1.0,1011.2,1007.0,0.4214,SEDANG
201604,2016-04-22,DKI3,,,23.0,16.0,69.0,5.0,69,O3,30.4,23.6,10.4,19.0,12.6,91,14.97,26.0,89,90,1002.1,29.2,91,98,73,100,50,15.9,6.4,6.8,0.5,1003.8,999.9,0.3385,SEDANG
201604,2016-04-22,DKI4,50.0,,16.0,10.0,,11.0,50,PM10,30.3,24.1,10.2,19.0,13.2,99,14.23,26.2,89,91,1006.3,29.5,99,97,73,100,63,16.1,7.1,6.8,1.0,1007.9,1003.8,0.5498,BAIK
201604,2016-04-22,DKI5,46.0,,8.0,41.0,69.0,12.0,69,O3,29.6,24.5,10.4,19.0,12.6,91,14.97,26.3,88,90,1008.8,29.2,91,96,75,100,50,15.9,6.4,6.8,0.5,1010.5,1006.4,0.3811,SEDANG
201604,2016-04-23,DKI1,55.0,,30.0,28.0,16.0,1.0,55,PM10,29.8,24.5,10.3,11.0,14.5,93,17.95,26.7,87,93,1009.2,34.2,93,96,73,100,72,17.8,5.8,7.9,0.0,1010.7,1007.0,,SEDANG
201604,2016-04-23,DKI2,50.0,,19.0,16.0,46.0,8.0,50,PM10,29.7,24.5,7.8,11.0,14.3,99,18.48,26.7,87,95,1009.0,34.6,99,96,73,100,79,18.2,6.2,9.7,0.5,1010.5,1006.9,,BAIK
201604,2016-04-23,DKI3,,,24.0,11.0,56.0,2.0,56,O3,30.3,23.0,10.3,11.0,14.5,93,17.95,26.0,90,93,1001.6,34.2,93,100,71,100,72,17.8,5.8,7.9,0.0,1003.1,999.5,,SEDANG
201604,2016-04-23,DKI4,49.0,,17.0,8.0,,7.0,49,PM10,30.2,23.6,7.8,11.0,14.3,99,18.48,26.3,89,95,1005.8,34.6,99,99,71,100,79,18.2,6.2,9.7,0.5,1007.3,1003.7,,BAIK
201604,2016-04-23,DKI5,46.0,,12.0,32.0,65.0,7.0,65,O3,29.7,24.4,10.3,11.0,14.5,93,17.95,26.6,87,93,1008.3,34.2,93,96,73,100,72,17.8,5.8,7.9,0.0,1009.8,1006.1,,SEDANG
201604,2016-04-24,DKI1,48.0,,28.0,23.0,16.0,1.0,48,PM10,30.3,24.7,5.6,15.0,15.8,91,17.7,27.0,85,74,1008.4,30.2,91,96,70,100,28,17.3,8.7,7.9,1.6,1010.1,1005.8,,BAIK
201604,2016-04-24,DKI2,63.0,,17.0,20.0,42.0,11.0,63,PM10,30.3,24.6,7.8,15.0,16.1,96,18.17,27.0,85,72,1008.2,31.0,96,96,70,100,29,18.0,9.0,7.9,2.3,1009.8,1005.5,,SEDANG
201604,2016-04-24,DKI3,,,22.0,19.0,52.0,3.0,52,O3,30.5,23.2,5.6,15.0,15.8,91,17.7,26.4,87,74,1000.8,30.2,91,99,69,100,28,17.3,8.7,7.9,1.6,1002.5,998.4,,SEDANG
201604,2016-04-24,DKI4,40.0,,14.0,12.0,,6.0,40,PM10,30.6,24.0,7.8,15.0,16.1,96,18.17,26.8,86,72,1005.0,31.0,96,98,69,100,29,18.0,9.0,7.9,2.3,1006.6,1002.3,,BAIK
201604,2016-04-24,DKI5,53.0,,8.0,39.0,57.0,8.0,57,O3,30.3,24.6,5.6,15.0,15.8,91,17.7,26.9,85,74,1007.5,30.2,91,96,70,100,28,17.3,8.7,7.9,1.6,1009.2,1004.9,,SEDANG
201604,2016-04-25,DKI1,57.0,,29.0,27.0,17.0,2.0,57,PM10,30.0,24.5,8.2,13.0,10.7,94,15.73,26.8,86,98,1009.0,27.4,94,96,75,100,89,15.2,5.1,7.9,1.9,1011.4,1007.4,,SEDANG
201604,2016-04-25,DKI2,65.0,,22.0,20.0,47.0,12.0,65,PM10,30.1,24.5,6.2,12.0,12.9,101,16.69,26.9,86,98,1008.7,30.6,101,95,74,100,82,15.7,5.9,7.2,1.8,1011.1,1007.1,,SEDANG
201604,2016-04-25,DKI3,,,22.0,21.0,60.0,3.0,60,O3,30.3,23.1,8.2,13.0,10.7,94,15.73,26.3,88,98,1001.4,27.4,94,97,73,100,89,15.2,5.1,7.9,1.9,1003.8,999.9,,SEDANG
201604,2016-04-25,DKI4,58.0,,15.0,15.0,,12.0,58,PM10,30.4,23.8,6.2,12.0,12.9,101,16.69,26.7,87,98,1005.5,30.6,101,97,73,100,82,15.7,5.9,7.2,1.8,1007.9,1003.9,,SEDANG
201604,2016-04-25,DKI5,54.0,,9.0,42.0,66.0,10.0,66,O3,30.0,24.4,8.2,13.0,10.7,94,15.73,26.8,86,98,1008.1,27.4,94,96,75,100,89,15.2,5.1,7.9,1.9,1010.5,1006.5,,SEDANG
201604,2016-04-26,DKI1,71.0,,29.0,30.0,13.0,3.0,71,PM10,29.1,24.4,9.2,16.0,12.9,93,14.07,26.0,89,96,1010.0,25.2,93,96,77,100,67,15.1,6.2,8.3,0.8,1011.4,1008.6,,SEDANG
201604,2016-04-26,DKI2,51.0,,10.0,24.0,37.0,13.0,51,PM10,29.0,24.5,13.8,16.0,12.1,95,14.43,26.0,89,98,1009.8,25.6,95,96,76,100,83,15.1,6.1,6.8,1.3,1011.2,1008.4,,SEDANG
201604,2016-04-26,DKI3,53.0,,22.0,17.0,67.0,4.0,67,O3,29.6,23.3,9.2,16.0,12.9,93,14.07,25.6,90,96,1002.4,25.2,93,99,73,100,67,15.1,6.2,8.3,0.8,1003.9,1001.1,,SEDANG
201604,2016-04-26,DKI4,59.0,,16.0,14.0,,13.0,59,PM10,29.6,23.8,13.8,16.0,12.1,95,14.43,25.8,90,98,1006.6,25.6,95,99,73,100,83,15.1,6.1,6.8,1.3,1008.0,1005.2,,SEDANG
201604,2016-04-26,DKI5,64.0,,11.0,49.0,67.0,18.0,67,O3,29.1,24.4,9.2,16.0,12.9,93,14.07,26.0,89,96,1009.1,25.2,93,96,77,100,67,15.1,6.2,8.3,0.8,1010.5,1007.7,,SEDANG
201604,2016-04-27,DKI1,55.0,,30.0,30.0,22.0,3.0,55,PM10,29.9,24.4,4.8,12.0,7.2,118,16.96,26.8,84,75,1008.9,24.1,118,95,70,100,32,13.4,4.6,7.6,2.6,1010.9,1006.5,,SEDANG
201604,2016-04-27,DKI2,62.0,,18.0,27.0,62.0,15.0,62,PM10,30.0,24.5,5.9,16.0,8.7,116,18.18,26.8,84,80,1008.7,28.1,116,94,69,100,51,14.7,5.5,7.6,3.5,1010.7,1006.3,,SEDANG
201604,2016-04-27,DKI3,59.0,,23.0,18.0,76.0,4.0,76,O3,30.3,23.2,4.8,12.0,7.2,118,16.96,26.2,87,75,1001.3,24.1,118,98,68,100,32,13.4,4.6,7.6,2.6,1003.3,999.0,,SEDANG
201604,2016-04-27,DKI4,66.0,,15.0,28.0,41.0,12.0,66,PM10,30.4,23.8,5.9,16.0,8.7,116,18.18,26.6,85,80,1005.5,28.1,116,97,68,100,51,14.7,5.5,7.6,3.5,1007.4,1003.1,,SEDANG
201604,2016-04-27,DKI5,64.0,,10.0,50.0,76.0,12.0,76,O3,29.9,24.4,4.8,12.0,7.2,118,16.96,26.7,84,75,1008.0,24.1,118,95,70,100,32,13.4,4.6,7.6,2.6,1010.0,1005.6,,SEDANG
201604,2016-04-28,DKI1,55.0,,30.0,28.0,27.0,3.0,55,PM10,30.3,24.2,7.1,12.0,7.6,117,17.99,26.7,87,79,1008.8,21.6,117,97,70,100,39,13.9,4.3,8.6,1.0,1010.7,1006.6,,SEDANG
201604,2016-04-28,DKI2,60.0,,21.0,26.0,61.0,19.0,61,O3,30.3,24.3,4.7,12.0,10.5,103,18.49,26.9,86,76,1008.6,22.0,103,97,69,100,38,13.8,5.2,8.3,2.1,1010.6,1006.3,,SEDANG
201604,2016-04-28,DKI3,54.0,,22.0,20.0,77.0,3.0,77,O3,30.3,23.2,7.1,12.0,7.6,117,17.99,26.1,89,79,1001.3,21.6,117,99,72,100,39,13.9,4.3,8.6,1.0,1003.2,999.1,,SEDANG
201604,2016-04-28,DKI4,60.0,,17.0,22.0,48.0,12.0,60,PM10,30.6,23.6,4.7,12.0,10.5,103,18.49,26.6,87,76,1005.4,22.0,103,98,70,100,38,13.8,5.2,8.3,2.1,1007.4,1003.1,,SEDANG
201604,2016-04-28,DKI5,58.0,,10.0,47.0,82.0,13.0,82,O3,30.3,24.2,7.1,12.0,7.6,117,17.99,26.7,87,79,1007.9,21.6,117,97,70,100,39,13.9,4.3,8.6,1.0,1009.8,1005.7,,SEDANG
201604,2016-04-29,DKI1,44.0,,30.0,27.0,21.0,2.0,44,PM10,30.0,24.7,4.5,16.0,7.9,111,14.13,26.9,85,93,1009.3,14.8,111,95,68,100,67,12.3,5.3,9.7,1.6,1010.9,1007.3,,BAIK
201604,2016-04-29,DKI2,44.0,,10.0,18.0,50.0,10.0,50,O3,30.1,24.8,4.2,13.0,8.9,110,15.6,26.9,85,93,1009.1,16.2,110,95,67,100,67,13.1,5.9,8.6,3.1,1010.7,1007.1,,BAIK
201604,2016-04-29,DKI3,57.0,,24.0,12.0,71.0,5.0,71,O3,30.2,24.0,4.5,16.0,7.9,111,14.13,26.3,87,93,1001.8,14.8,111,99,66,100,67,12.3,5.3,9.7,1.6,1003.4,999.9,,SEDANG
201604,2016-04-29,DKI4,50.0,,18.0,11.0,57.0,8.0,57,O3,30.5,24.5,4.2,13.0,8.9,110,15.6,26.7,86,93,1005.9,16.2,110,97,66,100,67,13.1,5.9,8.6,3.1,1007.5,1003.9,,SEDANG
201604,2016-04-29,DKI5,47.0,,9.0,39.0,74.0,8.0,74,O3,30.0,24.7,4.5,16.0,7.9,111,14.13,26.8,85,93,1008.4,14.8,111,95,68,100,67,12.3,5.3,9.7,1.6,1010.0,1006.4,,SEDANG
201604,2016-04-30,DKI1,63.0,,31.0,36.0,13.0,3.0,63,PM10,29.3,24.5,10.2,20.0,9.4,75,16.71,26.5,89,99,1009.3,27.0,75,96,79,100,97,15.1,5.1,6.8,2.4,1011.6,1007.0,,SEDANG
201604,2016-04-30,DKI2,63.0,,17.0,25.0,42.0,15.0,63,PM10,29.4,24.6,11.6,20.0,9.6,81,17.78,26.5,88,99,1009.1,25.9,81,95,78,100,96,15.5,5.4,7.2,2.9,1011.3,1006.9,,SEDANG
201604,2016-04-30,DKI3,61.0,,22.0,35.0,52.0,6.0,61,PM10,29.8,23.3,10.2,20.0,9.4,75,16.71,26.1,90,99,1001.7,27.0,75,99,76,100,97,15.1,5.1,6.8,2.4,1004.0,999.5,,SEDANG
201604,2016-04-30,DKI4,71.0,,16.0,21.0,39.0,10.0,71,PM10,30.0,23.9,11.6,20.0,9.6,81,17.78,26.4,89,99,1005.8,25.9,81,98,75,100,96,15.5,5.4,7.2,2.9,1008.1,1003.7,,SEDANG
201604,2016-04-30,DKI5,56.0,,9.0,69.0,66.0,13.0,69,CO,29.3,24.5,10.2,20.0,9.4,75,16.71,26.5,89,99,1008.4,27.0,75,96,79,100,97,15.1,5.1,6.8,2.4,1010.7,1006.1,,SEDANG
201601,2016-05-01,DKI1,70.0,,19.0,,41.0,4.0,70,PM10,29.3,23.7,1.6,7.0,14.0,91,15.86,26.5,86,100,1009.6,28.4,91,97,75,100,97,15.9,7.4,10.1,3.1,1011.3,1007.6,,SEDANG
201601,2016-05-01,DKI2,61.0,,21.0,31.0,67.0,22.0,67,O3,29.2,23.8,1.7,8.0,14.0,95,16.54,26.6,86,99,1009.4,28.4,95,96,75,100,88,16.0,7.4,9.4,2.7,1011.1,1007.5,,SEDANG
201601,2016-05-01,DKI3,,,16.0,54.0,46.0,11.0,54,CO,29.8,22.5,1.6,7.0,14.0,91,15.86,25.9,89,100,1002.0,28.4,91,99,73,100,97,15.9,7.4,10.1,3.1,1003.8,1000.1,,SEDANG
201601,2016-05-01,DKI4,99.0,,33.0,24.0,55.0,21.0,99,PM10,29.8,22.9,1.7,8.0,14.0,95,16.54,26.3,87,99,1006.2,28.4,95,99,73,100,88,16.0,7.4,9.4,2.7,1007.9,1004.3,,SEDANG
201601,2016-05-01,DKI5,68.0,,11.0,,50.0,7.0,68,PM10,29.3,23.6,1.6,7.0,14.0,91,15.86,26.5,86,100,1008.7,28.4,91,97,75,100,97,15.9,7.4,10.1,3.1,1010.4,1006.7,,SEDANG
201602,2016-05-02,DKI1,54.0,,45.0,27.0,60.0,3.0,60,O3,29.9,24.9,2.8,9.0,14.2,94,17.46,27.1,84,74,1009.5,31.0,94,94,71,100,26,15.2,5.8,5.8,2.4,1011.5,1007.4,,SEDANG
201602,2016-05-02,DKI2,51.0,,3.0,25.0,43.0,17.0,51,PM10,29.8,25.0,3.7,9.0,13.4,100,18.16,27.1,84,78,1009.3,31.0,100,93,71,100,38,15.5,6.4,5.4,2.4,1011.3,1007.4,,SEDANG
201602,2016-05-02,DKI3,54.0,,15.0,19.0,52.0,2.0,54,PM10,30.0,23.5,2.8,9.0,14.2,94,17.46,26.7,85,74,1001.9,31.0,94,97,71,100,26,15.2,5.8,5.8,2.4,1004.0,1000.0,,SEDANG
201602,2016-05-02,DKI4,61.0,,11.0,12.0,57.0,13.0,61,PM10,30.1,24.0,3.7,9.0,13.4,100,18.16,27.0,84,78,1006.1,31.0,100,96,71,100,38,15.5,6.4,5.4,2.4,1008.1,1004.2,,SEDANG
201602,2016-05-02,DKI5,,,,,,,0,,29.8,24.9,2.8,9.0,14.2,94,17.46,27.0,84,74,1008.5,31.0,94,94,71,100,26,15.2,5.8,5.8,2.4,1010.6,1006.5,,TIDAK ADA DATA
201603,2016-05-03,DKI1,42.0,,26.0,23.0,39.0,2.0,42,PM10,29.7,24.9,7.4,12.0,13.5,99,15.47,26.8,86,92,1009.1,32.4,99,95,72,100,65,15.8,7.1,7.2,2.6,1010.8,1007.0,,BAIK
201603,2016-05-03,DKI2,26.0,,3.0,20.0,40.0,12.0,40,O3,29.6,25.1,8.5,16.0,13.1,102,16.03,26.9,86,94,1008.9,32.0,102,94,72,100,71,16.5,7.9,6.8,3.7,1010.6,1006.7,,BAIK
201603,2016-05-03,DKI3,51.0,,15.0,11.0,56.0,2.0,56,O3,30.1,23.4,7.4,12.0,13.5,99,15.47,26.4,87,92,1001.5,32.4,99,99,69,100,65,15.8,7.1,7.2,2.6,1003.3,999.6,,SEDANG
201603,2016-05-03,DKI4,53.0,,9.0,5.0,46.0,7.0,53,PM10,30.1,24.2,8.5,16.0,13.1,102,16.03,26.7,86,94,1005.7,32.0,102,98,69,100,71,16.5,7.9,6.8,3.7,1007.4,1003.5,,SEDANG
201603,2016-05-03,DKI5,48.0,,12.0,30.0,58.0,7.0,58,O3,29.6,24.8,7.4,12.0,13.5,99,15.47,26.7,86,92,1008.2,32.4,99,95,72,100,65,15.8,7.1,7.2,2.6,1009.9,1006.1,,SEDANG
201604,2016-05-04,DKI1,42.0,,27.0,28.0,21.0,2.0,42,PM10,30.1,24.8,3.4,11.0,14.4,89,18.06,27.0,86,86,1008.3,28.1,89,98,72,98,59,16.0,7.7,6.8,2.1,1010.0,1005.8,,BAIK
201604,2016-05-04,DKI2,48.0,,21.0,26.0,38.0,11.0,48,PM10,30.1,24.8,6.1,13.0,14.8,93,18.81,27.1,86,86,1008.1,28.8,93,97,71,100,50,16.3,7.9,7.2,2.8,1009.8,1005.6,,BAIK
201604,2016-05-04,DKI3,44.0,,20.0,14.0,66.0,2.0,66,O3,30.4,23.9,3.4,11.0,14.4,89,18.06,26.8,86,86,1000.8,28.1,89,100,69,98,59,16.0,7.7,6.8,2.1,1002.4,998.4,,SEDANG
201604,2016-05-04,DKI4,54.0,,16.0,8.0,34.0,9.0,54,PM10,30.6,24.3,6.1,13.0,14.8,93,18.81,27.0,86,86,1004.9,28.8,93,99,69,100,50,16.3,7.9,7.2,2.8,1006.5,1002.4,,SEDANG
201604,2016-05-04,DKI5,52.0,,10.0,40.0,61.0,8.0,61,O3,30.0,24.7,3.4,11.0,14.4,89,18.06,27.0,86,86,1007.4,28.1,89,98,72,98,59,16.0,7.7,6.8,2.1,1009.1,1004.9,,SEDANG
201605,2016-05-05,DKI1,51.0,,28.0,28.0,10.0,1.0,51,PM10,28.2,24.7,7.1,13.0,7.9,76,10.5,26.4,89,97,1008.8,17.6,76,95,80,100,84,10.6,3.6,4.7,0.0,1011.4,1006.0,,SEDANG
201605,2016-05-05,DKI2,56.0,,5.0,21.0,27.0,9.0,56,PM10,28.3,24.7,9.4,14.0,8.3,76,11.28,26.5,88,95,1008.6,18.4,76,95,80,100,79,10.5,3.4,4.3,0.4,1011.2,1005.8,,SEDANG
201605,2016-05-05,DKI3,60.0,,23.0,36.0,39.0,9.0,60,PM10,28.9,23.6,7.1,13.0,7.9,76,10.5,26.0,90,97,1001.2,17.6,76,98,79,100,84,10.6,3.6,4.7,0.0,1003.9,998.5,,SEDANG
201605,2016-05-05,DKI4,63.0,,14.0,24.0,17.0,6.0,63,PM10,29.1,24.3,9.4,14.0,8.3,76,11.28,26.3,89,95,1005.4,18.4,76,96,77,100,79,10.5,3.4,4.3,0.4,1008.0,1002.6,,SEDANG
201605,2016-05-05,DKI5,52.0,,8.0,52.0,46.0,9.0,52,PM10,28.1,24.7,7.1,13.0,7.9,76,10.5,26.3,89,97,1007.8,17.6,76,95,80,100,84,10.6,3.6,4.7,0.0,1010.5,1005.1,,SEDANG
201606,2016-05-06,DKI1,78.0,,28.0,41.0,24.0,3.0,78,PM10,30.2,24.1,2.6,4.0,9.1,202,19.09,26.9,85,80,1008.1,20.9,202,96,71,100,22,11.3,4.8,6.5,1.4,1009.6,1005.8,,SEDANG
201606,2016-05-06,DKI2,74.0,,13.0,52.0,57.0,19.0,74,PM10,30.2,24.2,3.0,5.0,10.0,241,19.84,27.0,84,77,1007.9,22.3,241,96,70,100,13,11.2,4.6,5.8,1.8,1009.4,1005.8,,SEDANG
201606,2016-05-06,DKI3,,,21.0,34.0,70.0,4.0,70,O3,30.0,22.4,2.6,4.0,9.1,202,19.09,26.1,87,80,1000.6,20.9,202,98,68,100,22,11.3,4.8,6.5,1.4,1002.1,998.4,,SEDANG
201606,2016-05-06,DKI4,84.0,,18.0,49.0,52.0,16.0,84,PM10,30.3,23.2,3.0,5.0,10.0,241,19.84,26.6,85,77,1004.7,22.3,241,97,67,100,13,11.2,4.6,5.8,1.8,1006.2,1002.6,,SEDANG
201606,2016-05-06,DKI5,74.0,,8.0,72.0,61.0,15.0,74,PM10,30.2,24.0,2.6,4.0,9.1,202,19.09,26.9,85,80,1007.2,20.9,202,96,71,100,22,11.3,4.8,6.5,1.4,1008.7,1004.9,,SEDANG
201607,2016-05-07,DKI1,53.0,,28.0,22.0,25.0,2.0,53,PM10,30.7,23.8,5.2,7.0,8.3,209,19.46,26.9,85,71,1008.0,20.2,209,98,69,99,15,12.1,4.5,4.0,1.0,1010.5,1006.0,,SEDANG
201607,2016-05-07,DKI2,49.0,,17.0,25.0,44.0,10.0,49,PM10,30.6,23.9,4.1,5.0,8.6,202,20.09,26.9,85,70,1007.8,20.5,202,98,69,99,8,12.3,4.6,6.1,1.8,1010.3,1005.7,,BAIK
201607,2016-05-07,DKI3,52.0,,21.0,19.0,68.0,,68,O3,31.0,22.7,5.2,7.0,8.3,209,19.46,26.3,88,71,1000.5,20.2,209,99,68,99,15,12.1,4.5,4.0,1.0,1002.9,998.6,,SEDANG
201607,2016-05-07,DKI4,8.0,,17.0,18.0,41.0,8.0,41,O3,30.9,22.9,4.1,5.0,8.6,202,20.09,26.5,86,70,1004.6,20.5,202,99,68,99,8,12.3,4.6,6.1,1.8,1007.1,1002.5,,BAIK
201607,2016-05-07,DKI5,53.0,,8.0,43.0,53.0,5.0,53,PM10,30.6,23.8,5.2,7.0,8.3,209,19.46,26.8,85,71,1007.1,20.2,209,98,69,99,15,12.1,4.5,4.0,1.0,1009.6,1005.1,,SEDANG
201608,2016-05-08,DKI1,70.0,,30.0,30.0,24.0,4.0,70,PM10,30.5,24.7,9.6,5.0,10.1,226,16.46,26.9,86,83,1009.1,22.3,226,95,72,100,27,11.3,4.8,3.2,2.9,1010.7,1007.1,0.1758,SEDANG
201609,2016-05-08,DKI2,39.0,,19.0,16.0,48.0,10.0,48,O3,30.4,24.8,13.0,5.0,10.0,236,16.99,26.9,86,78,1008.9,22.7,236,95,71,100,17,11.8,4.9,4.7,2.3,1010.6,1007.1,0.1674,BAIK
201608,2016-05-08,DKI2,72.0,,30.0,34.0,65.0,21.0,72,PM10,30.4,24.8,13.0,5.0,10.0,236,16.99,26.9,86,78,1008.9,22.7,236,95,71,100,17,11.8,4.9,4.7,2.3,1010.6,1007.1,0.1674,SEDANG
201609,2016-05-08,DKI3,62.0,,26.0,17.0,22.0,6.0,62,PM10,30.5,23.4,9.6,5.0,10.1,226,16.46,26.2,89,83,1001.5,22.3,226,98,72,100,27,11.3,4.8,3.2,2.9,1003.1,999.6,0.5589,SEDANG
201608,2016-05-08,DKI3,70.0,,24.0,22.0,108.0,5.0,108,O3,30.5,23.4,9.6,5.0,10.1,226,16.46,26.2,89,83,1001.5,22.3,226,98,72,100,27,11.3,4.8,3.2,2.9,1003.1,999.6,0.5589,TIDAK SEHAT
201609,2016-05-08,DKI4,53.0,,21.0,15.0,39.0,9.0,53,PM10,30.6,24.0,13.0,5.0,10.0,236,16.99,26.6,87,78,1005.7,22.7,236,96,72,100,17,11.8,4.9,4.7,2.3,1007.4,1003.9,0.5132,SEDANG
201608,2016-05-08,DKI4,107.0,,21.0,27.0,82.0,15.0,107,PM10,30.6,24.0,13.0,5.0,10.0,236,16.99,26.6,87,78,1005.7,22.7,236,96,72,100,17,11.8,4.9,4.7,2.3,1007.4,1003.9,0.5132,TIDAK SEHAT
201608,2016-05-08,DKI5,63.0,,10.0,47.0,91.0,10.0,91,O3,30.4,24.6,9.6,5.0,10.1,226,16.46,26.9,86,83,1008.2,22.3,226,95,72,100,27,11.3,4.8,3.2,2.9,1009.8,1006.2,0.3529,SEDANG
201609,2016-05-08,DKI5,51.0,,10.0,39.0,45.0,5.0,51,PM10,30.4,24.6,9.6,5.0,10.1,226,16.46,26.9,86,83,1008.2,22.3,226,95,72,100,27,11.3,4.8,3.2,2.9,1009.8,1006.2,0.3529,SEDANG
201609,2016-05-09,DKI1,,,29.0,26.0,15.0,3.0,29,SO2,29.7,24.8,8.7,8.0,7.1,186,15.01,26.8,87,94,1009.3,19.4,186,96,72,100,80,10.9,4.3,5.8,1.1,1011.2,1007.3,,BAIK
201610,2016-05-10,DKI1,65.0,,30.0,36.0,37.0,4.0,65,PM10,30.7,23.9,0.9,4.0,13.2,99,19.91,27.1,84,55,1007.9,25.2,99,98,68,100,15,15.2,7.4,7.9,3.6,1009.7,1005.6,,SEDANG
201610,2016-05-10,DKI2,59.0,,24.0,45.0,203.0,22.0,203,O3,30.7,24.1,1.3,4.0,12.7,103,20.25,27.2,84,49,1007.7,25.2,103,97,67,100,11,15.5,7.4,7.9,3.6,1009.5,1005.5,,SANGAT TIDAK SEHAT
201610,2016-05-10,DKI3,50.0,,26.0,17.0,88.0,6.0,88,O3,30.8,22.5,0.9,4.0,13.2,99,19.91,26.4,86,55,1000.3,25.2,99,99,66,100,15,15.2,7.4,7.9,3.6,1002.2,998.2,,SEDANG
201610,2016-05-10,DKI4,69.0,,,40.0,99.0,15.0,99,O3,31.1,23.1,1.3,4.0,12.7,103,20.25,26.8,85,49,1004.5,25.2,103,99,65,100,11,15.5,7.4,7.9,3.6,1006.3,1002.3,,SEDANG
201610,2016-05-10,DKI5,57.0,,11.0,52.0,78.0,6.0,78,O3,30.7,23.9,0.9,4.0,13.2,99,19.91,27.1,84,55,1007.0,25.2,99,98,68,100,15,15.2,7.4,7.9,3.6,1008.8,1004.7,,SEDANG
