time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),temperature_2m_mean (°C),relative_humidity_2m_mean (%),cloud_cover_mean (%),surface_pressure_mean (hPa),wind_gusts_10m_max (km/h),winddirection_10m_dominant (°),relative_humidity_2m_max (%),relative_humidity_2m_min (%),cloud_cover_max (%),cloud_cover_min (%),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),surface_pressure_max (hPa),surface_pressure_min (hPa)
2012-01-13,27.5,23.8,9.00,17.0,18.4,256,13.35,25.1,87,97,1006.9,48.2,256,91,78,100,88,32.2,12.6,17.6,7.6,1008.4,1005.3
2012-01-14,25.9,23.7,9.50,17.0,18.6,248,7.53,24.6,88,100,1006.7,34.6,248,91,83,100,99,25.5,13.4,15.8,7.9,1008.2,1005.0
2012-01-15,28.5,23.6,4.30,7.0,14.8,255,13.76,25.3,87,99,1005.7,29.5,255,93,73,100,89,18.1,9.5,13.3,6.5,1007.5,1003.7
2012-01-16,29.7,23.4,3.40,3.0,14.5,246,20.09,26.1,84,75,1004.9,28.1,246,93,69,97,28,18.0,9.2,10.4,5.7,1006.8,1002.4
2012-01-17,29.1,23.1,5.70,11.0,11.9,281,19.32,25.7,87,75,1005.4,26.6,281,98,74,100,27,14.7,5.7,8.3,0.4,1007.6,1002.8
2012-01-18,29.2,23.1,7.80,6.0,9.0,236,18.67,25.8,85,98,1006.6,24.5,236,96,72,100,93,13.1,4.8,5.0,0.8,1008.6,1005.2
2012-01-19,30.0,23.5,0.20,2.0,12.1,243,20.64,26.6,80,97,1006.7,29.5,243,93,66,100,84,17.2,8.3,9.0,4.3,1008.8,1003.9
2012-01-20,29.8,24.2,6.60,9.0,16.3,234,17.73,26.5,81,99,1006.5,32.8,234,91,67,100,89,18.1,8.5,11.9,4.3,1008.0,1004.7
2012-01-21,27.9,23.9,5.10,8.0,10.1,288,10.31,25.7,85,99,1006.2,24.5,288,94,74,100,92,15.7,7.6,7.9,3.1,1007.6,1004.0
2012-01-22,29.2,23.0,0.60,3.0,19.1,254,18.89,25.8,83,99,1006.8,37.4,254,95,69,100,88,20.5,8.5,8.3,1.5,1008.6,1005.1
2012-01-23,28.7,24.8,2.90,7.0,22.4,251,19.64,26.3,79,99,1006.8,55.8,251,85,73,100,89,34.8,16.3,19.8,8.9,1008.3,1004.3
2012-01-24,29.2,23.9,3.00,9.0,20.4,277,23.28,26.5,79,75,1005.3,49.0,277,94,65,100,24,33.0,13.6,14.0,5.1,1007.4,1002.6
2012-01-25,28.7,23.8,8.80,24.0,21.1,295,22.26,25.9,85,93,1005.3,60.8,295,94,71,100,74,32.5,12.4,16.6,7.2,1007.3,1002.3
2012-01-26,28.7,23.8,5.30,18.0,21.4,300,22.64,26.1,82,82,1005.8,45.4,300,92,69,100,52,25.9,10.5,11.2,3.0,1007.8,1003.1
2012-01-27,29.8,24.0,2.30,13.0,18.7,280,23.76,26.6,79,83,1006.1,35.3,280,93,62,99,49,23.8,11.9,13.7,4.7,1007.8,1003.7
2012-01-28,28.9,25.0,1.60,7.0,20.4,253,17.67,26.6,78,98,1006.2,46.4,253,86,67,100,94,27.2,13.7,14.0,9.4,1007.7,1004.1
2012-01-29,26.6,24.1,11.90,22.0,16.8,244,11.45,25.0,88,98,1005.9,48.6,244,94,81,100,93,30.1,12.0,15.1,7.6,1007.6,1004.0
2012-01-30,27.7,23.7,13.60,22.0,15.7,258,11.76,25.2,88,97,1006.4,39.2,258,94,78,100,76,26.2,11.8,14.4,7.9,1008.7,1004.8
2012-01-31,28.5,23.8,3.10,11.0,12.4,268,13.41,25.6,86,100,1007.9,28.1,268,94,69,100,99,16.9,8.4,5.4,1.8,1009.4,1005.8
2012-02-01,28.9,23.7,8.60,12.0,12.2,339,21.32,25.7,88,95,1008.5,27.0,339,96,77,100,66,13.6,4.7,4.3,0.4,1010.5,1006.0
2012-02-02,29.2,23.4,21.20,15.0,13.5,255,18.63,25.6,88,99,1008.5,28.8,255,97,73,100,93,14.2,5.7,5.0,2.3,1010.0,1006.4
2012-02-03,26.5,23.5,34.00,24.0,13.6,262,9.50,24.5,91,100,1009.1,37.1,262,94,84,100,96,22.5,9.0,11.9,5.9,1010.7,1007.4
2012-02-04,27.0,23.0,8.50,19.0,7.6,256,10.85,24.9,89,100,1009.0,29.5,256,96,81,100,99,16.3,5.1,4.3,2.3,1010.8,1006.9
2012-02-05,29.3,22.9,1.20,8.0,14.7,270,21.96,25.9,85,77,1008.0,28.4,270,96,71,100,26,16.8,7.7,9.4,5.1,1009.7,1004.8
2012-02-06,28.2,23.4,1.90,4.0,14.9,270,19.22,25.8,86,72,1008.0,32.0,270,94,76,100,15,18.8,7.7,11.5,5.1,1009.9,1005.2
2012-02-07,29.5,23.4,4.60,11.0,14.1,268,22.64,26.2,84,73,1007.5,28.4,268,92,74,100,45,18.1,8.3,11.2,5.1,1009.8,1004.2
2012-02-08,27.8,23.8,17.50,11.0,15.1,255,17.07,25.7,86,83,1007.8,31.3,255,93,76,100,51,19.9,8.6,12.2,5.3,1010.0,1005.4
2012-02-09,28.8,23.6,5.10,5.0,16.4,259,17.46,25.9,84,92,1008.1,30.6,259,91,75,100,79,20.1,10.6,13.3,7.1,1009.5,1005.5
2012-02-10,29.1,23.8,7.10,5.0,11.2,267,19.36,25.8,84,89,1007.6,26.3,267,93,72,99,42,15.5,6.3,6.5,0.0,1009.0,1005.2
2012-02-11,27.8,23.5,16.40,22.0,12.5,304,17.64,25.3,89,92,1007.5,26.3,304,97,80,100,73,13.8,5.9,4.3,1.1,1009.6,1005.2
2012-02-12,29.5,23.1,12.60,13.0,11.8,283,21.90,25.8,86,73,1008.3,25.9,283,97,72,100,17,14.4,5.7,5.8,0.4,1010.6,1006.0
2012-02-13,30.1,22.6,7.30,4.0,9.2,236,23.54,25.9,86,63,1008.5,20.9,236,98,67,100,27,12.6,4.2,5.8,1.1,1010.3,1005.9
2012-02-14,28.6,23.3,21.50,16.0,9.8,71,15.23,25.4,89,82,1008.3,22.0,71,98,78,100,21,12.1,4.2,4.3,0.4,1010.2,1005.8
2012-02-15,28.8,22.2,1.10,6.0,10.7,66,20.99,25.6,88,89,1006.8,27.4,66,100,77,100,53,14.8,5.2,5.4,1.5,1008.8,1003.8
2012-02-16,28.8,23.0,1.90,9.0,9.2,281,18.86,25.8,85,98,1007.0,23.4,281,97,72,100,83,12.4,4.6,6.8,1.1,1008.8,1005.0
2012-02-17,28.4,23.2,26.90,19.0,11.4,262,18.04,25.3,88,94,1007.7,32.8,262,98,76,100,69,12.2,4.4,5.0,0.5,1009.4,1006.2
2012-02-18,30.5,23.2,3.70,9.0,11.9,210,21.12,26.4,82,93,1007.1,23.0,210,95,65,100,64,12.4,5.6,4.7,1.5,1009.0,1004.2
2012-02-19,27.9,23.3,11.90,21.0,9.3,96,14.98,25.3,89,99,1007.9,20.5,96,97,76,100,85,12.7,4.7,5.8,0.4,1009.9,1005.3
2012-02-20,29.1,23.6,13.10,10.0,11.4,266,20.37,25.6,86,87,1007.6,24.8,266,96,71,100,19,14.3,6.1,6.8,0.5,1009.1,1005.5
2012-02-21,29.2,23.0,2.30,7.0,8.6,134,19.15,25.8,85,99,1006.1,20.5,134,96,72,100,96,11.8,4.2,6.8,1.8,1008.1,1003.7
2012-02-22,29.4,23.6,1.40,7.0,8.8,102,22.11,26.3,85,85,1005.2,21.6,102,96,71,100,41,13.8,5.6,9.0,3.1,1007.2,1002.4
2012-02-23,29.8,23.4,1.60,8.0,9.0,119,20.80,26.4,85,75,1005.2,23.0,119,96,73,100,40,12.8,5.2,6.1,1.5,1007.3,1002.2
2012-02-24,29.7,24.2,6.20,10.0,9.5,110,20.53,26.3,85,96,1005.1,23.4,110,95,73,100,84,10.8,3.7,4.3,0.8,1006.9,1002.9
2012-02-25,29.6,23.6,5.80,14.0,9.8,182,20.56,26.3,86,80,1004.3,22.3,182,97,72,100,43,11.8,4.5,4.7,0.8,1006.5,1002.2
2012-02-26,29.7,23.8,20.50,12.0,10.4,229,20.28,26.2,85,97,1005.2,25.2,229,95,71,100,92,14.2,5.7,6.5,2.2,1006.9,1003.4
2012-02-27,29.7,22.9,7.50,6.0,7.3,236,20.66,26.3,84,99,1005.5,22.7,236,98,70,100,93,11.3,4.0,5.8,1.1,1007.4,1003.8
2012-02-28,29.4,23.8,12.50,12.0,11.8,268,20.04,26.0,88,97,1004.4,26.3,268,97,74,100,84,13.6,5.0,7.2,0.4,1006.1,1002.1
2012-02-29,28.2,23.5,9.20,20.0,13.7,344,15.78,25.5,88,99,1004.9,28.1,344,97,76,100,94,14.5,4.5,6.1,1.0,1006.6,1002.7
2012-03-01,27.4,23.7,16.00,20.0,10.1,287,15.54,25.4,89,98,1006.2,31.0,287,97,79,100,80,19.0,4.9,10.1,1.8,1008.4,1004.3
2012-03-02,29.9,23.5,6.90,6.0,14.8,238,20.95,26.2,84,95,1005.5,40.3,238,95,71,100,60,21.7,8.3,10.4,5.0,1007.3,1002.9
2012-03-03,30.2,24.4,0.70,2.0,15.0,245,18.46,26.8,80,99,1005.4,32.4,245,90,66,100,95,19.1,9.4,9.0,4.8,1007.1,1002.7
2012-03-04,27.6,24.2,9.00,14.0,11.3,261,11.24,25.6,88,100,1005.4,33.5,261,96,79,100,99,17.5,6.7,5.8,1.6,1007.0,1003.6
2012-03-05,29.6,23.4,2.40,11.0,13.1,279,19.02,26.1,84,98,1004.9,33.5,279,96,66,100,75,15.8,7.0,7.9,1.3,1006.8,1002.0
2012-03-06,29.1,23.4,5.90,15.0,7.7,302,16.97,26.2,86,92,1004.9,29.5,302,96,73,100,57,15.8,4.3,6.5,0.8,1006.9,1002.0
2012-03-07,29.6,24.0,11.10,13.0,14.9,232,18.29,26.5,83,97,1004.6,29.5,232,96,71,100,85,17.8,9.0,5.8,1.4,1006.2,1002.6
2012-03-08,27.6,24.4,6.50,15.0,16.1,248,9.02,25.6,84,100,1004.7,33.5,248,89,76,100,98,23.8,12.1,15.8,8.4,1006.5,1002.6
2012-03-09,28.4,24.2,7.60,20.0,17.1,255,15.34,25.6,86,93,1003.8,47.9,255,94,77,100,68,24.1,9.5,7.9,1.4,1005.6,1002.0
2012-03-10,28.5,23.7,4.10,15.0,13.7,255,12.58,25.9,85,99,1004.6,37.1,255,96,75,100,94,19.8,6.7,7.6,1.1,1006.6,1002.8
2012-03-11,29.3,24.4,0.80,5.0,16.3,259,19.92,26.6,79,99,1006.0,50.8,259,88,68,100,97,25.8,9.6,9.0,4.6,1007.6,1004.3
2012-03-12,29.0,23.8,1.90,8.0,19.0,283,20.98,26.4,82,86,1007.0,43.2,283,92,71,100,24,22.1,9.2,8.3,3.3,1009.3,1004.8
2012-03-13,29.2,23.8,5.50,9.0,11.5,269,17.59,26.1,83,99,1008.2,43.9,269,94,74,100,89,21.7,8.7,12.2,6.1,1009.7,1006.5
2012-03-14,29.6,24.6,0.20,2.0,21.3,263,22.23,26.8,73,99,1007.8,43.2,263,89,60,100,95,27.6,12.8,14.8,6.4,1009.5,1005.3
2012-03-15,28.9,24.4,1.50,9.0,19.5,297,22.70,26.5,78,99,1007.3,39.6,297,87,67,100,93,22.1,11.1,10.8,5.4,1009.0,1005.4
2012-03-16,29.2,24.4,0.80,4.0,14.3,282,18.88,26.7,80,100,1007.3,28.8,282,90,68,100,98,19.0,8.5,13.3,3.3,1008.8,1005.5
2012-03-17,29.1,25.1,1.70,5.0,19.8,251,16.66,26.7,78,100,1007.2,38.9,251,86,65,100,97,26.0,12.9,14.8,8.2,1008.9,1004.7
2012-03-18,28.5,24.7,0.00,0.0,16.3,249,13.38,26.5,76,99,1008.0,28.1,249,87,64,100,91,20.3,11.0,15.5,6.6,1010.3,1006.2
2012-03-19,29.0,24.5,4.60,13.0,20.0,240,14.41,26.1,80,98,1008.8,53.3,240,87,69,100,91,31.8,14.2,15.1,9.9,1010.3,1006.6
2012-03-20,27.5,24.0,6.10,13.0,20.7,236,13.36,25.5,83,96,1008.7,50.8,236,90,73,100,80,30.0,15.1,17.6,9.2,1010.7,1006.5
2012-03-21,30.1,24.2,0.50,3.0,20.2,239,23.17,26.6,78,64,1008.0,40.3,239,87,65,98,18,25.9,13.8,15.8,8.4,1009.8,1005.5
2012-03-22,29.7,24.1,0.50,2.0,18.6,242,22.76,26.6,78,87,1008.3,39.2,242,87,65,99,62,24.0,12.8,12.6,8.7,1010.0,1006.0
2012-03-23,30.7,23.9,0.00,0.0,16.6,242,23.83,27.0,78,80,1008.8,34.6,242,91,63,99,47,21.1,11.4,13.3,7.6,1010.8,1006.2
2012-03-24,30.6,23.5,2.20,3.0,14.1,245,22.06,26.6,80,61,1008.7,29.2,245,93,66,100,8,17.8,8.7,10.1,6.4,1010.5,1005.9
2012-03-25,30.8,23.3,1.10,4.0,13.4,248,23.22,26.7,81,43,1008.3,28.1,248,94,64,99,4,15.0,8.2,9.4,4.9,1010.2,1005.7
2012-03-26,29.8,23.1,3.50,3.0,11.4,268,21.75,26.4,82,70,1009.5,24.1,268,96,67,97,18,12.6,4.6,5.4,0.5,1011.4,1007.7
2012-03-27,30.4,23.7,3.20,3.0,12.2,241,23.47,26.7,81,65,1010.0,27.7,241,95,65,98,21,12.4,4.9,4.3,0.4,1011.4,1007.8
2012-03-28,31.5,23.2,1.10,2.0,11.5,237,22.65,26.7,80,87,1010.0,27.4,237,94,59,99,55,13.1,6.1,6.8,3.8,1011.8,1007.5
2012-03-29,29.6,23.6,6.50,3.0,12.4,249,19.62,26.3,81,64,1009.4,27.7,249,93,69,93,6,15.9,7.5,7.6,4.4,1011.5,1006.8
2012-03-30,28.9,23.7,8.50,11.0,10.6,264,19.89,25.9,85,95,1008.6,25.9,264,94,72,100,72,12.9,5.2,6.5,2.2,1010.5,1006.4
2012-03-31,30.0,23.3,5.10,7.0,9.3,237,22.22,26.0,85,75,1009.3,21.2,237,95,70,100,17,12.1,4.8,7.6,2.5,1011.3,1006.7
2012-04-01,29.5,23.7,8.70,6.0,9.4,199,19.77,26.0,82,66,1010.3,19.8,199,93,67,98,11,12.3,5.3,7.2,2.0,1012.4,1008.2
2012-04-02,29.7,23.5,12.90,13.0,6.8,146,20.87,25.8,87,86,1010.8,19.1,146,95,73,100,48,12.9,3.8,7.2,0.4,1013.4,1008.2
2012-04-03,27.9,23.3,17.70,15.0,14.4,89,15.81,25.2,90,82,1012.2,27.4,89,97,77,100,14,15.6,6.2,9.0,0.5,1014.3,1010.1
2012-04-04,28.6,23.4,13.00,19.0,9.1,242,16.09,25.3,88,85,1011.7,21.2,242,97,74,100,22,12.4,4.8,6.1,2.5,1013.6,1008.7
2012-04-05,28.5,22.6,5.50,10.0,7.2,146,16.98,25.2,87,98,1010.5,19.1,146,96,74,100,90,10.7,4.4,5.8,1.3,1012.5,1008.1
2012-04-06,28.0,23.1,12.80,13.0,9.8,105,17.25,25.1,89,81,1009.5,27.4,105,96,77,100,49,13.4,4.9,6.1,1.5,1011.2,1006.6
2012-04-07,27.8,23.2,7.30,15.0,6.3,103,11.19,25.3,87,81,1009.0,17.6,103,97,74,100,18,11.8,4.9,7.9,2.8,1011.1,1006.2
2012-04-08,29.7,23.2,7.10,6.0,8.7,126,21.39,26.0,84,71,1008.4,22.0,126,96,67,93,26,11.5,4.6,6.5,0.7,1010.1,1006.6
2012-04-09,29.5,23.3,4.00,4.0,8.3,108,20.52,26.1,84,81,1008.7,22.0,108,96,71,99,49,11.5,4.4,5.4,0.4,1010.5,1006.6
2012-04-10,29.5,23.5,15.00,6.0,9.7,104,20.63,25.9,86,80,1009.1,32.4,104,97,68,99,45,16.6,5.1,7.2,1.5,1010.8,1006.4
2012-04-11,28.7,23.0,14.30,11.0,10.3,107,18.99,25.5,88,89,1008.7,28.1,107,98,73,100,50,15.0,4.9,6.1,0.8,1010.0,1006.7
2012-04-12,29.6,23.1,1.20,2.0,6.7,120,19.56,26.0,84,91,1007.9,19.8,120,98,67,100,59,11.1,4.5,6.1,0.4,1009.6,1005.3
2012-04-13,30.2,23.1,2.90,6.0,8.9,121,22.20,26.3,84,39,1007.5,24.8,121,99,68,78,2,13.9,5.4,8.3,2.6,1009.1,1005.2
2012-04-14,29.9,23.8,2.20,4.0,11.5,105,21.10,26.7,83,57,1007.7,24.8,105,96,68,81,40,13.3,6.3,6.8,3.0,1009.7,1005.2
2012-04-15,29.2,23.9,15.70,12.0,13.2,86,19.50,26.0,87,83,1008.0,30.2,86,95,73,100,48,16.4,5.5,6.8,2.8,1010.2,1006.0
2012-04-16,30.0,23.2,1.90,7.0,13.1,93,21.12,26.4,86,71,1006.9,27.4,93,98,68,96,30,14.5,6.3,6.5,0.7,1008.7,1004.4
2012-04-17,28.1,23.9,13.50,15.0,12.6,91,17.39,25.7,89,92,1007.0,31.3,91,95,81,100,71,16.1,6.0,7.2,2.1,1008.5,1005.4
2012-04-18,30.1,23.0,3.60,8.0,8.1,143,21.05,26.1,86,80,1006.4,19.4,143,98,67,100,28,13.3,4.9,8.3,2.2,1008.2,1004.4
2012-04-19,29.4,23.4,5.20,5.0,11.4,80,19.79,26.1,87,78,1007.0,24.8,80,97,74,100,42,12.8,4.6,5.4,1.8,1008.8,1005.2
2012-04-20,29.4,23.9,2.50,7.0,10.1,264,20.01,26.4,85,72,1008.1,21.6,264,95,74,100,35,11.1,3.6,5.0,0.4,1009.8,1005.8
2012-04-21,29.3,23.4,12.60,8.0,11.8,305,18.58,25.9,87,81,1007.8,20.9,305,95,72,99,50,12.3,5.0,6.5,1.1,1009.7,1005.7
2012-04-22,29.0,23.9,15.90,15.0,6.7,221,14.54,25.8,87,75,1007.9,16.9,221,96,74,100,36,11.3,3.8,6.5,1.1,1009.8,1005.5
2012-04-23,29.7,23.3,0.70,4.0,14.2,87,17.71,26.4,84,90,1006.9,27.0,87,97,68,100,20,17.3,8.3,9.4,2.7,1008.9,1003.9
2012-04-24,30.3,24.1,1.00,6.0,9.5,122,19.93,26.8,82,38,1007.7,20.2,122,94,65,79,7,11.8,5.5,6.5,1.9,1009.8,1005.6
2012-04-25,30.7,23.6,0.30,2.0,9.5,98,23.49,27.0,82,48,1008.1,19.4,98,96,64,92,0,13.1,5.7,6.5,1.6,1009.9,1005.7
2012-04-26,30.2,23.7,7.30,7.0,7.6,228,19.74,26.3,84,61,1008.8,20.9,228,94,69,98,23,12.0,5.0,5.4,2.2,1010.4,1006.8
2012-04-27,30.2,23.9,7.50,6.0,8.7,181,21.02,26.5,83,53,1008.5,21.6,181,94,67,89,9,12.0,5.1,6.1,1.8,1010.4,1006.6
2012-04-28,29.7,24.3,7.20,12.0,9.7,162,20.16,26.4,86,75,1007.9,23.0,162,95,73,99,24,11.9,5.1,7.2,1.8,1009.6,1006.0
2012-04-29,28.4,24.0,18.70,17.0,13.0,136,15.02,25.7,88,84,1007.7,27.0,136,95,77,100,24,11.7,4.9,6.1,1.8,1008.9,1005.7
2012-04-30,28.3,23.8,21.80,20.0,7.2,186,12.33,25.4,89,100,1008.3,20.5,186,96,77,100,98,12.0,3.8,6.1,0.8,1010.1,1005.7
2012-05-01,29.8,23.4,2.40,5.0,8.6,103,18.55,26.3,85,77,1007.7,21.2,103,96,68,100,29,13.2,5.5,7.9,2.4,1009.9,1006.1
2012-05-02,30.6,23.4,4.00,6.0,8.3,184,21.85,26.7,83,56,1007.9,19.8,184,96,68,100,2,11.4,4.6,5.0,1.5,1009.5,1005.8
2012-05-03,29.7,23.8,4.50,14.0,9.2,233,19.83,26.3,86,49,1006.7,20.5,233,97,74,91,14,12.5,4.2,7.9,1.5,1008.5,1004.0
2012-05-04,29.6,23.1,0.10,1.0,10.1,96,21.37,26.1,84,58,1007.1,19.8,96,98,66,97,17,13.4,6.1,9.4,3.3,1008.7,1005.3
2012-05-05,29.6,23.5,4.10,9.0,7.3,126,19.80,26.3,85,56,1007.0,20.2,126,96,70,93,17,11.1,3.8,5.0,1.1,1008.9,1004.7
2012-05-06,29.3,24.0,0.40,3.0,8.4,99,15.43,26.4,82,91,1007.4,17.6,99,94,68,100,51,12.9,5.9,8.6,3.4,1009.3,1005.0
2012-05-07,29.4,23.3,3.50,10.0,8.0,162,16.94,25.9,87,91,1008.1,16.9,162,96,73,100,50,9.7,2.9,5.0,0.4,1010.0,1006.4
2012-05-08,29.5,23.8,10.90,12.0,6.9,134,19.17,26.0,87,97,1008.3,18.0,134,97,71,100,90,11.3,3.4,5.8,1.5,1010.3,1006.1
2012-05-09,30.0,23.3,0.10,1.0,8.2,132,20.39,26.7,83,67,1009.1,19.4,132,99,66,98,13,11.5,4.5,5.8,1.3,1010.8,1007.4
2012-05-10,29.8,23.7,2.40,11.0,7.6,103,20.51,26.4,85,84,1009.3,19.4,103,95,69,100,33,12.5,4.3,6.5,1.0,1011.0,1006.9
2012-05-11,29.8,23.4,0.90,7.0,8.3,34,20.00,26.5,84,67,1008.0,17.3,34,97,68,99,12,11.0,4.4,5.8,1.3,1010.1,1005.5
2012-05-12,30.3,23.2,0.60,3.0,9.4,41,22.45,26.6,82,57,1006.9,16.9,41,95,64,90,11,12.7,5.0,10.1,1.8,1008.8,1004.5
2012-05-13,30.6,23.3,0.40,2.0,8.3,220,21.51,26.8,79,80,1006.8,16.2,220,94,59,100,8,13.0,5.2,6.1,1.1,1008.4,1004.7
2012-05-14,29.3,24.1,11.00,9.0,7.0,207,15.79,26.2,84,96,1007.6,19.8,207,94,71,100,64,11.2,4.4,6.1,0.4,1009.1,1005.7
2012-05-15,28.9,23.4,5.10,9.0,9.0,113,15.45,25.8,88,84,1007.6,20.5,113,96,74,99,30,14.0,6.2,8.6,4.0,1008.9,1005.7
2012-05-16,28.3,23.6,5.70,8.0,12.7,99,16.33,25.9,88,77,1007.1,25.6,99,97,78,97,45,15.2,6.8,8.3,3.7,1008.7,1005.2
2012-05-17,30.3,23.3,0.60,3.0,8.8,106,20.62,26.5,84,43,1007.1,22.0,106,98,64,95,14,13.1,5.3,7.6,1.8,1008.9,1004.9
2012-05-18,30.2,24.0,2.40,4.0,10.1,120,19.92,26.7,83,48,1007.9,24.8,120,93,68,90,11,14.4,6.1,7.9,2.3,1009.6,1006.5
2012-05-19,29.5,23.3,4.20,4.0,16.9,103,18.51,26.2,86,63,1007.7,34.6,103,96,71,99,10,17.7,8.2,9.4,4.2,1009.4,1006.2
2012-05-20,28.3,23.8,7.80,12.0,13.5,86,15.57,26.1,88,71,1007.5,32.8,86,95,78,99,23,16.3,6.3,6.1,0.4,1009.3,1005.6
2012-05-21,29.6,23.5,10.90,10.0,8.8,154,17.31,25.8,88,86,1007.7,19.8,154,97,75,99,29,12.4,4.8,7.2,1.1,1009.8,1005.3
2012-05-22,29.8,23.3,1.40,7.0,9.0,139,20.43,26.3,82,56,1007.8,19.1,139,95,67,95,6,12.7,5.7,7.6,1.9,1009.1,1005.6
2012-05-23,29.6,24.1,0.40,3.0,7.9,336,20.30,26.5,80,45,1008.3,19.1,336,91,65,73,14,12.9,4.8,7.6,1.1,1009.6,1006.1
2012-05-24,29.6,23.9,1.10,4.0,9.2,116,19.24,26.6,80,41,1007.9,21.2,116,91,65,70,13,13.4,5.8,9.4,2.7,1009.5,1006.0
2012-05-25,29.8,22.9,0.00,0.0,11.1,91,21.24,26.5,81,59,1007.2,22.3,91,96,64,96,23,14.4,6.6,5.8,2.4,1008.7,1004.9
2012-05-26,29.9,24.0,0.00,0.0,16.2,99,20.83,26.8,77,41,1007.3,29.5,99,89,64,74,8,19.0,10.2,12.6,6.3,1008.9,1005.7
2012-05-27,30.6,22.5,0.00,0.0,12.5,93,22.20,26.7,77,16,1007.6,24.8,93,91,59,38,0,15.8,8.1,10.4,4.7,1009.1,1005.7
2012-05-28,28.4,23.9,6.50,11.0,16.5,99,17.29,25.9,84,70,1008.0,31.0,99,94,75,100,23,17.0,8.5,8.3,5.2,1009.4,1006.9
2012-05-29,29.7,24.0,1.90,5.0,10.9,96,18.26,26.6,82,37,1008.2,26.3,96,93,69,100,8,13.3,5.3,5.0,2.2,1009.5,1006.1
2012-05-30,29.4,23.7,0.20,2.0,8.9,94,17.93,26.7,81,31,1007.7,23.4,94,94,67,51,11,11.1,3.9,4.3,0.8,1009.1,1005.5
2012-05-31,28.4,23.6,3.50,12.0,6.7,105,14.71,26.1,86,60,1007.3,23.4,105,96,77,99,20,11.3,3.5,5.8,0.4,1009.5,1005.0
2012-06-01,28.9,23.7,27.60,22.0,9.2,358,13.01,25.6,89,86,1007.6,18.0,358,96,75,99,46,11.4,3.9,5.8,1.5,1009.1,1005.0
2012-06-02,29.1,23.5,1.00,6.0,8.4,112,18.24,26.1,86,78,1007.1,20.9,112,97,71,100,18,12.9,4.8,6.1,2.2,1008.6,1005.1
2012-06-03,29.2,24.0,0.40,3.0,6.4,98,16.06,26.3,84,94,1006.4,19.1,98,95,70,100,70,11.7,4.8,6.1,1.8,1008.0,1004.4
2012-06-04,28.6,24.3,6.80,16.0,11.3,87,14.62,26.1,85,78,1006.5,20.2,87,95,74,98,62,13.4,6.9,6.8,2.9,1008.2,1004.3
2012-06-05,28.1,23.5,3.90,13.0,10.5,96,12.87,25.5,88,97,1007.0,20.2,96,97,76,100,75,13.5,4.8,6.5,1.0,1008.9,1004.9
2012-06-06,28.0,24.1,9.00,19.0,11.5,99,10.84,25.5,90,94,1006.1,24.8,99,96,80,100,67,13.1,6.3,6.1,2.8,1007.3,1004.1
2012-06-07,29.5,23.2,1.80,6.0,8.1,113,15.26,26.1,86,68,1006.3,20.5,113,98,66,98,15,14.5,6.7,7.2,5.7,1008.2,1004.5
2012-06-08,30.7,24.2,1.00,4.0,8.3,117,19.43,27.2,82,70,1007.5,16.6,117,94,66,93,41,11.4,4.7,6.5,1.1,1010.2,1005.4
2012-06-09,29.6,24.1,3.00,5.0,7.4,292,16.65,26.4,86,93,1009.2,18.4,292,95,72,99,73,11.4,4.4,6.5,1.6,1010.7,1007.1
2012-06-10,29.4,24.1,3.00,8.0,7.7,193,10.34,26.0,87,98,1009.0,15.8,193,96,71,100,89,10.2,3.3,4.3,0.7,1010.5,1006.8
2012-06-11,29.5,24.0,4.20,6.0,6.2,147,14.15,26.0,87,88,1008.8,16.9,147,97,72,100,48,10.7,3.2,6.1,0.4,1010.8,1007.1
2012-06-12,29.9,23.7,0.10,1.0,7.2,149,19.05,26.4,82,48,1009.1,16.6,149,93,66,100,10,11.2,4.5,6.5,2.6,1010.8,1006.7
2012-06-13,29.8,24.0,0.60,2.0,9.6,99,18.90,26.5,83,21,1009.0,21.6,99,94,67,37,3,12.6,5.5,5.8,2.2,1010.6,1006.7
2012-06-14,30.2,23.4,0.60,2.0,6.4,103,18.04,26.4,84,20,1009.3,17.3,103,95,65,31,10,11.5,4.0,6.8,1.5,1011.0,1007.2
2012-06-15,29.9,23.2,0.70,3.0,7.4,120,19.57,26.2,84,24,1008.3,16.2,120,97,68,57,8,11.7,4.9,6.5,2.5,1010.1,1005.5
2012-06-16,29.9,22.3,0.20,1.0,8.0,86,20.10,26.1,81,26,1007.9,16.9,86,98,63,97,0,12.7,5.7,7.2,3.3,1009.4,1005.5
2012-06-17,30.0,23.7,0.00,0.0,11.6,97,20.91,26.5,78,53,1008.9,22.0,97,92,61,100,20,14.9,8.1,7.9,5.4,1010.6,1006.9
2012-06-18,30.3,22.4,0.00,0.0,16.1,99,20.53,26.5,77,34,1009.0,33.8,99,94,58,100,0,17.4,8.9,9.4,4.2,1010.9,1007.2
2012-06-19,29.7,24.4,0.00,0.0,18.1,93,18.77,26.6,76,43,1009.0,32.8,93,87,61,98,4,20.1,11.5,12.6,6.9,1010.4,1006.9
